"StartDate","CONSENT","prolif_check","vax_att_1","vax_att_2","vax_att_3","vax_att_4","vax_att_5","att_check_1","vax_yet","vax_futureY","vax_futureN","Q1","Q2","Q3","Q4","post_vax_att_1","post_vax_att_2","post_vax_att_3","post_vax_att_4","post_vax_att_5","att_check_2","vax_future_2","experience_1","experience_2","experience_3","experience_4","information_1","information_2","information_3","information_4","ITT_1_A","ITT_2_A","ITT_3_A","ITT_1_F","ITT_2_F","ITT_3_F","discuss_1","read_1","age","gender","gender_4_TEXT","edu","take_part_again","anything_else","friend","condition","clicked_t","clicked_f","ID","vax_yet_1","vax_future","vax_future_1","vax_change","vax_positive","choice_cond"
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Somewhat Disagree","Somewhat Disagree","Strongly Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat disagree","No","","Undecided","","","","","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Disagree","Disagree","Somewhat Disagree","Somewhat agree",0,"Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Neither Agree nor Disagree","We don't know the long term side effects","It is big pharma trying to profit off people","Vaccines do more harm than good ","They want the pandemic to be over","Many different scientists have worked on this vaccine and come up with a similar vaccine","They have done clinical trials and the chance of an adverse reaction is minimal","Once or twice a year","Most weeks","37","Male","-99","Vocational Training / Apprenticeship","Very likely","-99","Yes","control","0","0",215,0,"Undecided ",0,0,0,0
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Somewhat Disagree","Disagree","Strongly Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat disagree","No","","No","","","","","Somewhat Disagree","Neither Agree nor Disagree","Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat agree",-1,"Disagree","Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","we dont know the side effects of the vaccine yet.","its been causing problems in some people such as clots.","its making some people ill for periods of time and as i am alone with young children, i cannot afford that.","i want to start normal life again.","i want to see family again","i have to have it to travel abroad.","Most weeks","Most months","31","Female","-99","A levels","Likely","-99","No","control","0","0",216,0,"No ",-1,0,0,0
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Somewhat disagree","No","","No","","","","","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Somewhat agree",-1,"Strongly Disagree","Strongly Disagree","Somewhat Agree","Strongly Agree","Neither Agree nor Disagree","Strongly Disagree","Somewhat Disagree","Neither Agree nor Disagree","The vaccines are still within their trial periods with the animal testing stages skipped as they were so disastrous.","Most of the people I know who have received the vaccine have had adverse side effects with a few now having long-term issues they will now have to live with, including vaccine induced thrombosis.","If healthy people don't wanted the vaccine, let them catch 'Covid', recover, and then they'll be naturally immune. My body, my choice.","I want to be allowed to go on holiday.","I just want things to go back to normal.","I want to do my part.","Most weeks","Most days","37","Other","I do not have a gender, my sex is female.","A levels","Very likely","-99","Yes","control","0","0",217,0,"No ",-1,0,0,0
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Disagree","Somewhat Disagree","Strongly Disagree","Neither Agree nor Disagree","Disagree","Somewhat disagree","No","","No","Are the vaccines safe?","Do we know enough about Covid-19 to develop a vaccine?","Are there serious side effects to the vaccine?","How is the Covid-19 vaccine different to other vaccines?","Disagree","Neither Agree nor Disagree","Somewhat Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat disagree",-1,"Somewhat Agree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Agree","Somewhat Agree","Somewhat Agree","Disagree","I donâ€™t think pharmaceutical companies have had enough time to research the vaccine.","There is a risk of side effects from the vaccine.","I donâ€™t believe the vaccine is safe and donâ€™t trust the Government.","It is important to keep ourselves and family as safe as possible.","The risk of side effects is low.","The Government has advised us to have the vaccine so we can return to normal living.","Most weeks","Rarely","36","Female","-99","Undergraduate degree (BSc, BA)","Very likely","-99","Yes","choice","0","0",218,0,"No ",-1,0,0,1
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Somewhat Disagree","Neither Agree nor Disagree","Strongly Agree","Strongly Disagree","Disagree","Strongly disagree","Yes","Undecided","","Can we trust who made the vaccine?","Can we trust vaccines from all countries?","Will the vaccine be effective long term, or can immunity go away?","Is herd immunity possible without vaccination?","Disagree","Neither Agree nor Disagree","Strongly Disagree","Strongly Disagree","Neither Agree nor Disagree","Somewhat agree",0,"Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Disagree","Strongly Disagree","Not been tested enough","Dont trust the manufacturers","Unsure of the vaccine will effect long term health ","Because we are been told its safe","The government is encouraging it","Maybe required so they can go on holiday","Rarely","Never","41","Male","-99","Undergraduate degree (BSc, BA)","Very likely","-99","Yes","choice","0","0",219,1," Undecided",0,0,0,1
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Strongly Disagree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly disagree","No","","No","","","","","Disagree","Somewhat Disagree","Somewhat Disagree","Disagree","Somewhat Disagree","Somewhat agree",-1,"Somewhat Agree","Somewhat Disagree","Somewhat Agree","Somewhat Disagree","Somewhat Agree","Somewhat Disagree","Somewhat Agree","Agree","The vaccinations have been developed too quickly, which makes me sceptical of its effectiveness.","It's difficult to believe and trust pharmaceutical businesses.","The vaccinations cause adverse side effects which is worrying.","They want to get the vaccination because they believe they'll be able to return to a more ""normal"" way of life if they comply.","They want to ""protect"" their elders or those who may be vulnerable to catch the disease.","They are paranoid that the will catch the disease and maybe not recover well, so they'd rather just be vaccinated. ","Most weeks","Most months","27","Female","-99","GCSEs,A levels","Very likely","-99","Yes","control","0","0",220,0,"No ",-1,0,0,0
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Strongly Disagree","Strongly Disagree","Disagree","Disagree","Strongly Disagree","Somewhat disagree","No","","No","","","","","Strongly Disagree","Strongly Disagree","Disagree","Disagree","Disagree","Somewhat agree",-1,"Agree","Agree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Experimental vaccine that has no evidence 

","May not work in all people who take it","Against vaccines and do not believe in them","Tgey want to be protected","Tge media has scared them into taking it","They do not want to die and end up on icu","Most weeks","Most months","36","Female","-99","Undergraduate degree (BSc, BA)","Likely","-99","Yes","control","0","0",221,0,"No ",-1,0,0,0
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Disagree","Somewhat Disagree","Strongly Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat disagree","No","","Undecided","","","","","Disagree","Somewhat Disagree","Somewhat Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat agree",0,"Disagree","Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Agree","Not at risk from covid","Do not believe the vaccine is safe","No knowledge of long term side effects","To get back to normality","Will help them stay safe","They are at risk of severe illness","Never","Never","34","Female","-99","Undergraduate degree (BSc, BA)","Very likely","-99","Yes","control","0","0",222,0,"Undecided ",0,0,0,0
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Somewhat Disagree","Neither Agree nor Disagree","Strongly Disagree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat disagree","No","","No","Are the vaccines safe?","Is Covid-19 dangerous for someone young like me?","Are there serious side effects to the vaccine?","Is herd immunity possible without vaccination?","Disagree","Neither Agree nor Disagree","Strongly Disagree","Somewhat Disagree","Disagree","Somewhat agree",-1,"Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Neither Agree nor Disagree","it is not researched enough","it might be not safe","there is a chip there","it will safe my life","i will be safe for others","there is nothing dangerous inside the vaccine","Most months","Rarely","34","Female","-99","Postgraduate degree (MSc, MA, MPhil)","Very likely","-99","Yes","choice","0","0",223,0,"No ",-1,0,0,1
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Somewhat Disagree","Neither Agree nor Disagree","Strongly Disagree","Disagree","Neither Agree nor Disagree","Somewhat disagree","No","","Undecided","Are the vaccines safe?","Could the virus mutate, reducing the effectiveness of the vaccine?","Are there serious side effects to the vaccine?","Is herd immunity possible without vaccination?","Somewhat Disagree","Neither Agree nor Disagree","Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat agree",0,"Somewhat Agree","Somewhat Disagree","Disagree","Disagree","Agree","Somewhat Agree","Somewhat Disagree","Neither Agree nor Disagree","Unsure of long term I'll effects
Will it be effective in new varieties 
I have had immunity from the virus already ","Will it be effective in new varients","I have immunity from the virus","Travel abroad will be safer & authorised with a vaccine to enable holidays to he taken easier with family , friends ","Safe to mix with family & friends without worrying I will make them ill or becoming ill myself with potential fatal effects ","Peice of mind to of done everything possible to minimise covid spread to my community & vulnerable people in my family & area","Rarely","Rarely","49","Female","-99","A levels","Very likely","-99","No","choice","0","0",224,0,"Undecided ",0,0,0,1
"17/05/2021","YES","Against (I feel negatively about the vaccines)","Somewhat Disagree","Agree","Neither Agree nor Disagree","Agree","Somewhat Disagree","Somewhat disagree","No","","Undecided","Are the vaccines safe?","Could the virus mutate, reducing the effectiveness of the vaccine?","Are there serious side effects to the vaccine?","How is the Covid-19 vaccine different to other vaccines?","Somewhat Agree","Agree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Somewhat agree",0,"Somewhat Agree","Neither Agree nor Disagree","Disagree","Disagree","Somewhat Agree","Neither Agree nor Disagree","Disagree","Disagree","The vaccine has been rushed","I've already had covid and now im immune ","the vaccines may cause infertility","The vaccine will help us get back to normal","I care about my loved ones thats why i'm getting the vaccine to protect them also ","the vaccine is safe and has had lots of funding to make sure its developed quickly ","A few times a year","Rarely","24","Female","-99","A levels","Very likely","-99","Yes","choice","0","0",225,0,"Undecided ",0,0,0,1
